Dialogue_Id,Speaker,Emotion,Emotion_name,Utterance,Annotate(0/1)
,,,,,
245.0,sahil,4.0,joy,"it was. mom, party main aur keya karenge?",0
245.0,monisha,4.0,joy,"housie khelenge. tambola, full house ka 500 rupaiya.",0
245.0,maya,1.0,contempt,"what fun, fir tumko kahne ka chance milega, two fat ladies eighty-eight, two thin legs, number eleven",0
245.0,monisha,4.0,joy,unlucky number?,0
245.0,rosesh,4.0,joy,one three thirteen. yippee.,0
245.0,maya,2.0,anger,humlog tambola hargis nehi khelenge okay?,0
245.0,indu,0.0,neutral,hi guys,0
245.0,rosesh,4.0,joy,dad dekhiye mai aapke liye keya likha hai,1
245.0,sahil,6.0,fear,no,0
,,,,,
246.0,sahil,6.0,fear,no,0
246.0,monisha,4.0,joy,daddy ji suniye na hum aapko sur,1
246.0,sahil,0.0,neutral,monisha monisha its your turn,0
,,,,,
247.0,maya,2.0,anger,"sir kahke bulanyenge, iye soch rahe the humlog. aajse tumko sir indravadan sarabhai kahke bulayenge. subha se suru ho jayenge, sir dudh pi lijiye sir. excercise kar lijiye sir. naha lijiye sir. monisha ke tarah nakhun mat chabaiye sir.",1
247.0,maya,1.0,contempt,"darwaja jor se mat slam karo monisha, macchar marke wow chowtha macchar mara bat bolo monisha",0
,,,,,
248.0,indu,0.0,neutral,"haa monisha bolo, aaplog mujhe sir keya?",0
248.0,maya,2.0,anger,"sir kahke bulanyenge, iye soch rahe the humlog. aajse tumko sir indravadan sarabhai kahke bulayenge. subha se suru ho jayenge, sir dudh pi lijiye sir. excercise kar lijiye sir. naha lijiye sir. monisha ke tarah nakhun mat chabaiye sir.",0
248.0,maya,1.0,contempt,"darwaja jor se mat slam karo monisha, macchar marke wow chowtha macchar mara bat bolo monisha",0
248.0,sahil,0.0,neutral,sir sir,0
248.0,maya,1.0,contempt,"ha, sir, do hat se roti mat toro sir etc etc. isliye sir",1
248.0,indu,4.0,joy,"accha mai samjha tumlogo ne surprise party ki baat kar rahi ho, wo theme wali, animal wali jisme sab animals banenge.",0
,,,,,
249.0,maya,2.0,anger,"you heard it, you heard it.",0
249.0,indu,4.0,joy,"hahahaha, diwaro bhi kan hota hai maya, and concealed mike bhi. hahaha. this room bugged",1
249.0,maya,0.0,neutral,"anyway, now as the surprise is out, mai tumhe bata hu ke maine iye socha hai ke ish saal tum jo gift mangoge, mai dungi. i mean mere bas me hua toh ha",0
,,,,,
250.0,sahil,0.0,neutral,sir sir,0
250.0,maya,1.0,contempt,"ha, sir, do hat se roti mat toro sir etc etc. isliye sir",0
250.0,indu,4.0,joy,"accha mai samjha tumlogo ne surprise party ki baat kar rahi ho, wo theme wali, animal wali jisme sab animals banenge.",0
250.0,indu,4.0,joy,rosesh ko toh mask pahenne ke bhi jarurat nehi hai,0
250.0,maya,2.0,anger,"you heard it, you heard it.",0
250.0,indu,4.0,joy,"hahahaha, diwaro bhi kan hota hai maya, and concealed mike bhi. hahaha. this room bugged",0
250.0,maya,0.0,neutral,"anyway, now as the surprise is out, mai tumhe bata hu ke maine iye socha hai ke ish saal tum jo gift mangoge, mai dungi. i mean mere bas me hua toh ha",0
250.0,indu,0.0,neutral,"maya, tum mujhe mera bachelorhood bapas de do. mai kuch dino ke liye kumara rahna chata hu.",0
250.0,maya,4.0,joy,"okay, di, maine tumhe tumhara azadi di.",1
250.0,sahil,4.0,joy,"keya baat hain, what a gift dad!",0
,,,,,
251.0,sahil,4.0,joy,hai na monisha?,0
251.0,maya,4.0,joy,"no rokdhok, no interference. tum jo chahe karo.",0
251.0,sahil,0.0,neutral,"congratulations once again dad, congratulations. mai kehta hun dad har saadi shuda aadmi ko aisa life main ek bar try karna chahiye. he na monisha?",1
,,,,,
252.0,monisha,4.0,joy,"sahil, tum bhi kuch dino ke liye bachelor banna chate ho?",0
252.0,sahil,4.0,joy,"nehi, aisa kuch khash nehi lekin char se aat dash bara chouda shola dino ke liye, kyunki keya hai usse pati patni ki, matlab hum dono ki relationship sudhar jayegi.",1
252.0,monisha,5.0,sadness,"thik hai, toh diye. maine bhi tumhe azad ho kar jine ke liye kuch din diye.",0
,,,,,
253.0,indu,0.0,neutral,"maya, tum mujhe mera bachelorhood bapas de do. mai kuch dino ke liye kumara rahna chata hu.",0
253.0,maya,4.0,joy,"okay, di, maine tumhe tumhara azadi di.",0
253.0,sahil,4.0,joy,"keya baat hain, what a gift dad!",0
253.0,rosesh,4.0,joy,what fun,0
253.0,sahil,4.0,joy,hai na monisha?,0
253.0,maya,4.0,joy,"no rokdhok, no interference. tum jo chahe karo.",0
253.0,sahil,0.0,neutral,"congratulations once again dad, congratulations. mai kehta hun dad har saadi shuda aadmi ko aisa life main ek bar try karna chahiye. he na monisha?",0
253.0,monisha,4.0,joy,"sahil, tum bhi kuch dino ke liye bachelor banna chate ho?",0
253.0,sahil,4.0,joy,"nehi, aisa kuch khash nehi lekin char se aat dash bara chouda shola dino ke liye, kyunki keya hai usse pati patni ki, matlab hum dono ki relationship sudhar jayegi.",0
253.0,monisha,5.0,sadness,"thik hai, toh diye. maine bhi tumhe azad ho kar jine ke liye kuch din diye.",0
253.0,sahil,0.0,neutral,okay agar tum ahi chate ho toh,1
253.0,indu,1.0,contempt,"ahahahaha, dekha, dil me toh khushi ke laddu fut rahi hai, hurray hurray its a holi holi day, lekin bata aisa raha hai ki kohi khash khushi nehi huyi hena?",0
,,,,,
254.0,rosesh,5.0,sadness,"toh unone chappal fenkke mara. aur maine kaha dad, aap aisa kaise kar sakte hai. toh unone dushra chappal fenkke mara. aur kaha aise.",0
254.0,maya,1.0,contempt,"uff that man. i tell you use pata bhi hai ki nehi he is your father. dad, baap.",1
254.0,rosesh,5.0,sadness,"wahi toh, aur ab bachelor ke tarah jine wale hai, toh unhe pura ka pura maidan mil jayega mujhe rag karne ka.",0
,,,,,
255.0,maya,1.0,contempt,"uff that man. i tell you use pata bhi hai ki nehi he is your father. dad, baap.",0
255.0,rosesh,5.0,sadness,"wahi toh, aur ab bachelor ke tarah jine wale hai, toh unhe pura ka pura maidan mil jayega mujhe rag karne ka.",1
255.0,maya,0.0,neutral,"oh ho, you don't worry. mai sahil se kahe dungi ki wo indravadan ko roke, okay?",0
,,,,,
256.0,rosesh,5.0,sadness,"wahi toh, aur ab bachelor ke tarah jine wale hai, toh unhe pura ka pura maidan mil jayega mujhe rag karne ka.",0
256.0,maya,0.0,neutral,"oh ho, you don't worry. mai sahil se kahe dungi ki wo indravadan ko roke, okay?",1
256.0,rosesh,0.0,neutral,"sahil bhai bhi unhi ke sath hai momma. jab dad ne kaha ki hey bai, pani le kar aa, toh sahil bhai ne kaha dad please aap ish tarah apaman mat kijiye",0
,,,,,
257.0,rosesh,5.0,sadness,"bai ka apaman mat kijiye. aur fir donone ek dusre ko high five diya, hihi karke hase, aur rapist ki tarah mukh banakar ke bola rosesh ab tera kuch nehi ho sakta, tujhe hamse kohi nehi bacha sakta, hihihahaha",0
257.0,maya,2.0,anger,"oh, rosesh you have to stand up to them. agar tum ish tarah darte rahoge toh naturally wo tumhe darayenge. abhi ki abhi sina taan ke kahe dena chahihe ke aap ki ragging nehi chalegi okay.",1
257.0,rosesh,2.0,anger,"okay, yippee. ja kar kahe dijiye dono ko",0
,,,,,
258.0,maya,2.0,anger,"oh, rosesh you have to stand up to them. agar tum ish tarah darte rahoge toh naturally wo tumhe darayenge. abhi ki abhi sina taan ke kahe dena chahihe ke aap ki ragging nehi chalegi okay.",0
258.0,rosesh,2.0,anger,"okay, yippee. ja kar kahe dijiye dono ko",1
258.0,maya,1.0,contempt,"mai nehi tum rosesh. dekho rosesh monisha ke sath rehna mere liye bhi toh asan nehi hai na? wo constantly fan ka regulator kam karti rahti hai bijli bachane ke liye, mai agar fridge kholti hu toh mere piche piche akar ke khadi wo jati hai thand wosul karne ke liye",1
,,,,,
259.0,maya,4.0,joy,"oh, stop it. don't start me off again. [laughing] oh my god, monisha beta best friends wo hote hain jinke bare main hum sab such jante hain",0
259.0,monisha,4.0,joy,toh mere bare main aap sabkuch janti toh hai,1
259.0,maya,0.0,neutral,can i finish please? aur uske wawajut hum unhe pasand karte hai,0
,,,,,
260.0,maya,0.0,neutral,can i finish please? aur uske wawajut hum unhe pasand karte hai,0
260.0,monisha,5.0,sadness,matlab aap mujhe pasand nehi karti?,1
260.0,maya,1.0,contempt,"well agar mai honestly kahu, sacche dil se, agar ek minute ke liye mai tumhari dher sari buraiya bhul jau, ihe bhi bhul jau ki tum kitni middle class ho, toh bhi tum mujhe acchi nehi lagti beta",0
,,,,,
261.0,monisha,5.0,sadness,matlab aap mujhe pasand nehi karti?,0
261.0,maya,1.0,contempt,"well agar mai honestly kahu, sacche dil se, agar ek minute ke liye mai tumhari dher sari buraiya bhul jau, ihe bhi bhul jau ki tum kitni middle class ho, toh bhi tum mujhe acchi nehi lagti beta",1
261.0,monisha,4.0,joy,"waise ek bat kahu mammi ji, aap bhi mujhe kohi khash acchi nehi lagti.",0
,,,,,
262.0,maya,1.0,contempt,"well agar mai honestly kahu, sacche dil se, agar ek minute ke liye mai tumhari dher sari buraiya bhul jau, ihe bhi bhul jau ki tum kitni middle class ho, toh bhi tum mujhe acchi nehi lagti beta",0
262.0,monisha,4.0,joy,"waise ek bat kahu mammi ji, aap bhi mujhe kohi khash acchi nehi lagti.",1
262.0,maya,0.0,neutral,"that's good. that's honest. you know agar tum actually iye kaha hota ki mai tumhe acchi lagti hu, toh tum mujhe aur bhi acchi nehi lagti. monisha, kyun na hum ish mauke ka fayda uthakar, afterall we are roommates, kyun na hum ek dusre ko ek dursi ki saari buraiya bata dain.",0
,,,,,
263.0,monisha,4.0,joy,"waise ek bat kahu mammi ji, aap bhi mujhe kohi khash acchi nehi lagti.",0
263.0,maya,0.0,neutral,"that's good. that's honest. you know agar tum actually iye kaha hota ki mai tumhe acchi lagti hu, toh tum mujhe aur bhi acchi nehi lagti. monisha, kyun na hum ish mauke ka fayda uthakar, afterall we are roommates, kyun na hum ek dusre ko ek dursi ki saari buraiya bata dain.",1
263.0,monisha,0.0,neutral,matlab?,0
,,,,,
264.0,monisha,0.0,neutral,"lekin mammi ji, mai aapko aapki saari buraiya nehi bata paungi.",0
264.0,maya,4.0,joy,"kyun? ek do buraiya batane main tumhe keya problem ho sakti hai? and besides, we have help. the wine will help us talk.",1
264.0,monisha,7.0,surprise,wine?,0
,,,,,
265.0,sahil,2.0,anger,"dad, ladies se humne collective bachelorhood manga tha. alright? hum dono aapke naukar nehi hai.",0
265.0,indu,0.0,neutral,okay i understand. tumlog kaam karo aur mai bathe bathe tv dekhu accha nehi lagta,1
265.0,sahil,0.0,neutral,that's better.,0
,,,,,
266.0,indu,0.0,neutral,"okay toh ek kaam karo, aapne glasses banao aur aa jao iha bed pe, come on bohot jage hai, come on come on come on",0
266.0,sahil,2.0,anger,"are bed par hum, mera aur monisha ka pura sansar para hai dad, keya jage, what's wrong with you? come on get up.",1
266.0,indu,5.0,sadness,oh ho sansar,0
,,,,,
267.0,sahil,2.0,anger,"are bed par hum, mera aur monisha ka pura sansar para hai dad, keya jage, what's wrong with you? come on get up.",0
267.0,indu,5.0,sadness,oh ho sansar,1
267.0,sahil,0.0,neutral,that's better chalo,0
,,,,,
268.0,indu,0.0,neutral,"yaane ek sath tish chalish cup chaaye bana leta tha. ek cup chaaye pi, aur baki ki chaaye deep fridge me.",0
268.0,sahil,7.0,surprise,chaaye deep fridge me?,1
268.0,indu,4.0,joy,aur pata hai kabhi labhi kohi chipku dost aa jaye na khana khane jabardasti toh use bhi desert mei indian tea cake.,0
,,,,,
269.0,sahil,7.0,surprise,chaaye deep fridge me?,0
269.0,indu,4.0,joy,aur pata hai kabhi labhi kohi chipku dost aa jaye na khana khane jabardasti toh use bhi desert mei indian tea cake.,1
269.0,sahil,1.0,contempt,dad chaaye bar bar garam karne se na chaaye me jahar fel jata pata hai?,0
,,,,,
270.0,indu,4.0,joy,aur pata hai kabhi labhi kohi chipku dost aa jaye na khana khane jabardasti toh use bhi desert mei indian tea cake.,0
270.0,sahil,1.0,contempt,dad chaaye bar bar garam karne se na chaaye me jahar fel jata pata hai?,1
270.0,indu,0.0,neutral,"are mera roommate tha na jo denish, wo toh dhai dhai mahine purane chai kha leta tha. suru suru mai",0
,,,,,
271.0,indu,0.0,neutral,"are mera roommate tha na jo denish, wo toh dhai dhai mahine purane chai kha leta tha. suru suru mai",0
271.0,sahil,7.0,surprise,suru suru mai matlab?,1
271.0,indu,0.0,neutral,"bad mei toh wo marte marte bacha na, food poisoning se.",0
,,,,,
272.0,sahil,0.0,neutral,okay,0
272.0,indu,6.0,fear,he he nehi nehi. accha okay okay. jhaaru kaha hai? jhaaru kaha hai? i will help you.,1
272.0,sahil,4.0,joy,that's better,0
,,,,,
273.0,indu,0.0,neutral,"ha rosesh, mila cockroach? hahahaha, are rosesh bai, chala loker loker wale jewan pirsa come on",0
273.0,sahil,0.0,neutral,dad iha aaye help kijiye come on,1
273.0,indu,2.0,anger,"keya pagal ho gaye ho? tum maharaj ho na? malik ko bolta hai madat karne ko? naukri se nikal du keya? chalao chalao fatafat khana banao. aur jate jate hamare wo rosesh bai ko chor dena, aur raste me kuch faltu lafra mat karna ok?",0
,,,,,
274.0,indu,2.0,anger,"keya pagal ho gaye ho? tum maharaj ho na? malik ko bolta hai madat karne ko? naukri se nikal du keya? chalao chalao fatafat khana banao. aur jate jate hamare wo rosesh bai ko chor dena, aur raste me kuch faltu lafra mat karna ok?",0
274.0,sahil,0.0,neutral,mila cockroach?,0
274.0,rosesh,0.0,neutral,lagta hai bhag geya badmaas,1
274.0,indu,4.0,joy,"ha hahaha bhag geya bhag geya, tumhara hatiar bhag geya. are iye rosesh bai hai na, ek kam thik se nehi kar sakti. hahaha, chalo chalo chalo.",0
,,,,,
275.0,sahil,0.0,neutral,mila cockroach?,0
275.0,rosesh,0.0,neutral,lagta hai bhag geya badmaas,1
275.0,indu,4.0,joy,"ha hahaha bhag geya bhag geya, tumhara hatiar bhag geya. are iye rosesh bai hai na, ek kam thik se nehi kar sakti. hahaha, chalo chalo chalo.",0
275.0,sahil,2.0,anger,"dusra dhund ke le ke aa, ja",0
,,,,,
276.0,rosesh,0.0,neutral,lagta hai bhag geya badmaas,0
276.0,indu,4.0,joy,"ha hahaha bhag geya bhag geya, tumhara hatiar bhag geya. are iye rosesh bai hai na, ek kam thik se nehi kar sakti. hahaha, chalo chalo chalo.",0
276.0,sahil,2.0,anger,"dusra dhund ke le ke aa, ja",1
276.0,rosesh,2.0,anger,"ek ek karke sare dhund liye the, sab fenk diye.",0
,,,,,
277.0,sahil,2.0,anger,rosesh maine tujhe kaha tha ki ek aadh samhal kar rakh.,0
277.0,rosesh,0.0,neutral,"meri hobby nehi hai cockroach collect karna, meri hobby hai kavita likhna",1
277.0,sahil,2.0,anger,"wo kavi, jaiye aur cockroach dhund ke laiye.",0
,,,,,
278.0,maya,5.0,sadness,mera table. dekho kitna ganda kar diya.,0
278.0,monisha,2.0,anger,"bigarne de, bigarne de. mana ki tu har cheez me mujhse better hai, ghar sajane main, khana pakane main, kapre pahenne main.",1
278.0,maya,3.0,disgust,kapre pahenne main monisha?,0
,,,,,
279.0,maya,3.0,disgust,kapre pahenne main monisha?,0
279.0,monisha,2.0,anger,tune mujhe toka?,1
279.0,maya,6.0,fear,sorry,0
,,,,,
280.0,monisha,0.0,neutral,nehi mention not,0
280.0,maya,3.0,disgust,"it's all right hai kahte hain monisha, for god's sake, mention not",1
280.0,monisha,2.0,anger,tune mujhe firse toka?,0
,,,,,
281.0,maya,3.0,disgust,har cheez mai middle class,0
281.0,monisha,2.0,anger,teri toh mai,1
281.0,maya,6.0,fear,"aaaaah, indu indu",0
,,,,,
282.0,monisha,0.0,neutral,you hate me?,0
282.0,maya,3.0,disgust,i hate you.,1
282.0,monisha,1.0,contempt,you hate me mayapuri?,0
,,,,,
283.0,maya,3.0,disgust,i hate you.,0
283.0,monisha,3.0,disgust,i haat you.,1
283.0,maya,3.0,disgust,"monisha, hurt hota hai, not haat",0
,,,,,
284.0,indu,0.0,neutral,"khana, khana",0
284.0,sahil,0.0,neutral,soup,1
284.0,indu,2.0,anger,"iye keya hai? soup kisne kaha? iye soup foup nehi chaiye mujhe, kuch mave ke kachui bagera talke lao.",0
,,,,,
285.0,indu,2.0,anger,"iye keya hai? soup kisne kaha? iye soup foup nehi chaiye mujhe, kuch mave ke kachui bagera talke lao.",0
285.0,sahil,2.0,anger,"enough dad, ab aap mujhe irritate kar rahe hai. and by the way, is pure ghar ma aap akela bachelor nehi bane.",1
285.0,indu,4.0,joy,"chup raho. aur jao mere liye papad senke lao. hahahaha. ab tum dono mera kuch nehi bigar sakte, kyunki tumhara pet cockroach bhag chuka hai.",0
,,,,,
286.0,sahil,2.0,anger,"enough dad, ab aap mujhe irritate kar rahe hai. and by the way, is pure ghar ma aap akela bachelor nehi bane.",0
286.0,indu,4.0,joy,"chup raho. aur jao mere liye papad senke lao. hahahaha. ab tum dono mera kuch nehi bigar sakte, kyunki tumhara pet cockroach bhag chuka hai.",0
286.0,rosesh,4.0,joy,sahil bhai,1
286.0,sahil,0.0,neutral,mil geya?,0
,,,,,
287.0,sahil,0.0,neutral,mil geya?,0
287.0,rosesh,4.0,joy,"ek nehi, do do.",0
287.0,sahil,4.0,joy,yes! hihi hahahahaha,0
,,,,,
288.0,indu,4.0,joy,"chup raho. aur jao mere liye papad senke lao. hahahaha. ab tum dono mera kuch nehi bigar sakte, kyunki tumhara pet cockroach bhag chuka hai.",0
288.0,rosesh,4.0,joy,sahil bhai,0
288.0,sahil,0.0,neutral,mil geya?,0
288.0,rosesh,4.0,joy,"ek nehi, do do.",0
288.0,sahil,4.0,joy,yes! hihi hahahahaha,1
288.0,rosesh,4.0,joy,hihihihi hahahaha,1
288.0,indu,6.0,fear,nehi,0
,,,,,
289.0,rosesh,4.0,joy,hihihihi hahahaha,0
289.0,indu,6.0,fear,nehi,0
289.0,sahil and rosesh,4.0,joy,hihihi hahahaha,0
289.0,indu,6.0,fear,"nehi rosesh beta, mere laal.",0
289.0,sahil,2.0,anger,"shut up maharaj, get up, khana banao, chalo. chalo.",0
289.0,indu,6.0,fear,"banata hu, banata hu.",1
289.0,rosesh,1.0,contempt,"hihihihi hahahaha, iske bad bartan bhi thik se saaf karna indu bai.",0
,,,,,
290.0,sarita,0.0,neutral,"right, agar hum un baccho ki madat nehi karenge toh kaun karega?",0
290.0,maya,4.0,joy,you are absolutely right. here is your bloody mary sarita.,1
290.0,sarita,4.0,joy,thank you,0
,,,,,
291.0,maya,1.0,contempt,monisha mai kisi bhi cheez me kisi ki copy nehi karti,0
291.0,sarita,4.0,joy,ice please,1
291.0,maya,4.0,joy,ice please,0
,,,,,
292.0,sarita,4.0,joy,ice please,0
292.0,maya,4.0,joy,ice please,1
292.0,sarita,0.0,neutral,"maya, har baat pe meri copy mat karna. warna tumhe bhi meri tara jasus bhegne paregi apne husband ke piche.",0
,,,,,
293.0,sarita,0.0,neutral,"maya, har baat pe meri copy mat karna. warna tumhe bhi meri tara jasus bhegne paregi apne husband ke piche.",0
293.0,monisha,7.0,surprise,jasus?,0
293.0,sarita,1.0,contempt,"mera dinesh uske secretary urvashi ke sath range haato pakra geya tha. maine kaha dinesh tum iye keya kar raha h urvashi ke saath? toh, usne kaha urvashi ko mental stress ho raha hai, toh mai usko yoga sikha raha hu.",1
,,,,,
294.0,maya,4.0,joy,ice please,0
294.0,sarita,0.0,neutral,"maya, har baat pe meri copy mat karna. warna tumhe bhi meri tara jasus bhegne paregi apne husband ke piche.",0
294.0,monisha,7.0,surprise,jasus?,0
294.0,sarita,1.0,contempt,"mera dinesh uske secretary urvashi ke sath range haato pakra geya tha. maine kaha dinesh tum iye keya kar raha h urvashi ke saath? toh, usne kaha urvashi ko mental stress ho raha hai, toh mai usko yoga sikha raha hu.",1
294.0,maya,0.0,neutral,"come on sarita, shayad such much hi yoga sikha raha ho.",0
,,,,,
295.0,maya,0.0,neutral,"come on sarita, shayad such much hi yoga sikha raha ho.",0
295.0,sarita,1.0,contempt,bathtub me?,1
295.0,maya,4.0,joy,waise mera indravadan toh bilkul sidha hai. kisi gair aurat ke samne aankh uthakar bhi neh dhekta.,0
,,,,,
296.0,maya,4.0,joy,waise mera indravadan toh bilkul sidha hai. kisi gair aurat ke samne aankh uthakar bhi neh dhekta.,0
296.0,monisha,4.0,joy,mera sahil bhi.,0
296.0,sarita,1.0,contempt,spondylitis ke mareez he dono? ya tote hai?,0
296.0,monisha,7.0,surprise,tote?,1
296.0,maya,0.0,neutral,"mard do kasam ke hote hai. ek, tiger. jo kabhi bhi kisi ek tigress ke saath wafadar nehi rah sakta. aur, dusra, tota, jo sari jindegi ek hi mayna ke saath wafadari nibhata hai.",0
,,,,,
297.0,monisha,2.0,anger,"sahil, tum tiger ho ya tota?",0
297.0,sahil,0.0,neutral,mai toh samazta tha ki mai insaan hu,1
297.0,monisha,1.0,contempt,"jante ho, aaj sarita aunti ne mujse humdardi jatayi. kaha, ki tere sahil ke tarah toh kohi larki ankh uthakar bhi nehi dekhegi.",0
,,,,,
298.0,sahil,4.0,joy,hi doctor kiran,0
298.0,kiran,0.0,neutral,are you free? chalo lunch karne chalte hain,1
298.0,sahil,0.0,neutral,mai apna tiffin sath laya hu,0
,,,,,
299.0,sahil,6.0,fear,"aa, ok ok",0
299.0,kiran,4.0,joy,la la la la la huum,1
299.0,sahil,0.0,neutral,bohot khush lag rahi ho,0
,,,,,
300.0,sahil,0.0,neutral,bohot khush lag rahi ho,0
